file,type,lines,start_line,path
articles/foundry-classic/openai/includes/dall-e-typescript.md,shell,1,228,foundry
articles/foundry-classic/openai/includes/dall-e-typescript.md,shell,1,234,foundry
articles/foundry-classic/openai/includes/dall-e-typescript.md,console,3,244,foundry
articles/foundry-classic/openai/includes/embeddings-python.md,console,1,26,foundry
articles/foundry-classic/openai/includes/embeddings-python.md,cmd,1,40,foundry
articles/foundry-classic/openai/includes/embeddings-python.md,CMD,1,57,foundry
articles/foundry-classic/openai/includes/embeddings-python.md,powershell,1,63,foundry
articles/foundry-classic/openai/includes/embeddings-python.md,Bash,2,69,foundry
articles/foundry-classic/openai/includes/embeddings-python.md,python,10,84,foundry
articles/foundry-classic/openai/includes/embeddings-python.md,python,2,99,foundry
articles/foundry-classic/openai/includes/embeddings-python.md,python,2,110,foundry
articles/foundry-classic/openai/includes/embeddings-python.md,python,15,121,foundry
articles/foundry-classic/openai/includes/embeddings-python.md,python,4,141,foundry
articles/foundry-classic/openai/includes/embeddings-python.md,output,1,148,foundry
articles/foundry-classic/openai/includes/embeddings-python.md,python,1,157,foundry
articles/foundry-classic/openai/includes/embeddings-python.md,python,3,167,foundry
articles/foundry-classic/openai/includes/embeddings-python.md,output,48,175,foundry
articles/foundry-classic/openai/includes/embeddings-python.md,python,1,228,foundry
articles/foundry-classic/openai/includes/embeddings-python.md,output,1,232,foundry
articles/foundry-classic/openai/includes/embeddings-python.md,python,9,240,foundry
articles/foundry-classic/openai/includes/embeddings-python.md,python,1,252,foundry
articles/foundry-classic/openai/includes/embeddings-python.md,python,22,262,foundry
articles/foundry-classic/openai/includes/embeddings-python.md,python,1,293,foundry
articles/foundry-classic/openai/includes/embeddings-python.md,output,1,297,foundry
articles/foundry-classic/openai/includes/evaluation-foundry.md,jsonl,10,35,foundry
articles/foundry-classic/openai/includes/evaluation-python.md,python,59,18,foundry
articles/foundry-classic/openai/includes/evaluation-python.md,python,28,84,foundry
articles/foundry-classic/openai/includes/evaluation-python.md,python,22,117,foundry
articles/foundry-classic/openai/includes/evaluation-python.md,python,13,146,foundry
articles/foundry-classic/openai/includes/evaluation-python.md,python,14,166,foundry
articles/foundry-classic/openai/includes/evaluation-python.md,python,14,200,foundry
articles/foundry-classic/openai/includes/evaluation-python.md,python,15,221,foundry
articles/foundry-classic/openai/includes/evaluation-python.md,python,13,241,foundry
articles/foundry-classic/openai/includes/evaluation-rest.md,curl,30,18,foundry
articles/foundry-classic/openai/includes/evaluation-rest.md,curl,3,56,foundry
articles/foundry-classic/openai/includes/evaluation-rest.md,curl,3,64,foundry
articles/foundry-classic/openai/includes/evaluation-rest.md,curl,3,74,foundry
articles/foundry-classic/openai/includes/evaluation-rest.md,curl,3,84,foundry
articles/foundry-classic/openai/includes/evaluation-rest.md,curl,3,107,foundry
articles/foundry-classic/openai/includes/evaluation-rest.md,curl,3,117,foundry
articles/foundry-classic/openai/includes/evaluation-rest.md,curl,3,125,foundry
articles/foundry-classic/openai/includes/fine-tuning-oai-sdk.md,json,10,57,foundry
articles/foundry-classic/openai/includes/fine-tuning-oai-sdk.md,json,3,74,foundry
articles/foundry-classic/openai/includes/fine-tuning-oai-sdk.md,json,1,82,foundry
articles/foundry-classic/openai/includes/fine-tuning-oai-sdk.md,python,20,103,foundry
articles/foundry-classic/openai/includes/fine-tuning-oai-sdk.md,python,16,132,foundry
articles/foundry-classic/openai/includes/fine-tuning-oai-sdk.md,python,15,167,foundry
articles/foundry-classic/openai/includes/fine-tuning-oai-sdk.md,python,27,197,foundry
articles/foundry-classic/openai/includes/fine-tuning-oai-sdk.md,python,5,229,foundry
articles/foundry-classic/openai/includes/fine-tuning-oai-sdk.md,python,2,243,foundry
articles/foundry-classic/openai/includes/fine-tuning-oai-sdk.md,python,2,256,foundry
articles/foundry-classic/openai/includes/fine-tuning-oai-sdk.md,python,14,269,foundry
articles/foundry-classic/openai/includes/fine-tuning-oai-sdk.md,python,35,319,foundry
articles/foundry-classic/openai/includes/fine-tuning-oai-sdk.md,python,13,367,foundry
articles/foundry-classic/openai/includes/fine-tuning-oai-sdk.md,python,19,417,foundry
articles/foundry-classic/openai/includes/fine-tuning-openai-in-ai-studio.md,json,10,62,foundry
articles/foundry-classic/openai/includes/fine-tuning-openai-in-ai-studio.md,json,3,79,foundry
articles/foundry-classic/openai/includes/fine-tuning-openai-in-ai-studio.md,json,1,87,foundry
articles/foundry-classic/openai/includes/fine-tuning-rest.md,json,10,55,foundry
articles/foundry-classic/openai/includes/fine-tuning-rest.md,json,3,72,foundry
articles/foundry-classic/openai/includes/fine-tuning-rest.md,json,1,80,foundry
articles/foundry-classic/openai/includes/fine-tuning-rest.md,bash,5,101,foundry
articles/foundry-classic/openai/includes/fine-tuning-rest.md,bash,5,111,foundry
articles/foundry-classic/openai/includes/fine-tuning-rest.md,bash,9,125,foundry
articles/foundry-classic/openai/includes/fine-tuning-rest.md,bash,10,139,foundry
articles/foundry-classic/openai/includes/fine-tuning-rest.md,curl,1,175,foundry
articles/foundry-classic/openai/includes/fine-tuning-rest.md,bash,2,185,foundry
articles/foundry-classic/openai/includes/fine-tuning-rest.md,bash,3,194,foundry
articles/foundry-classic/openai/includes/fine-tuning-rest.md,bash,3,208,foundry
articles/foundry-classic/openai/includes/fine-tuning-rest.md,bash,3,224,foundry
articles/foundry-classic/openai/includes/fine-tuning-rest.md,bash,3,232,foundry
articles/foundry-classic/openai/includes/fine-tuning-rest.md,bash,9,261,foundry
articles/foundry-classic/openai/includes/fine-tuning-rest.md,bash,5,277,foundry
articles/foundry-classic/openai/includes/fine-tuning-rest.md,bash,2,294,foundry
articles/foundry-classic/openai/includes/fine-tuning-rest.md,bash,2,299,foundry
articles/foundry-classic/openai/includes/fine-tuning-rest.md,bash,13,337,foundry
articles/foundry-classic/openai/includes/fine-tuning-rest.md,bash,9,361,foundry
articles/foundry-classic/openai/includes/fine-tuning-studio.md,json,10,61,foundry
articles/foundry-classic/openai/includes/fine-tuning-studio.md,json,3,78,foundry
articles/foundry-classic/openai/includes/fine-tuning-studio.md,json,1,86,foundry
articles/foundry-classic/openai/includes/gpt-v-javascript.md,shell,1,41,foundry
articles/foundry-classic/openai/includes/gpt-v-javascript.md,shell,1,48,foundry
articles/foundry-classic/openai/includes/gpt-v-javascript.md,console,1,54,foundry
articles/foundry-classic/openai/includes/gpt-v-javascript.md,console,1,60,foundry
articles/foundry-classic/openai/includes/gpt-v-javascript.md,javascript,68,85,foundry
articles/foundry-classic/openai/includes/gpt-v-javascript.md,shell,1,158,foundry
articles/foundry-classic/openai/includes/gpt-v-javascript.md,shell,1,164,foundry
articles/foundry-classic/openai/includes/gpt-v-javascript.md,javascript,60,173,foundry
articles/foundry-classic/openai/includes/gpt-v-javascript.md,shell,1,238,foundry
articles/foundry-classic/openai/includes/gpt-v-typescript.md,shell,1,42,foundry
articles/foundry-classic/openai/includes/gpt-v-typescript.md,shell,1,49,foundry
articles/foundry-classic/openai/includes/gpt-v-typescript.md,shell,1,55,foundry
articles/foundry-classic/openai/includes/gpt-v-typescript.md,console,1,62,foundry
articles/foundry-classic/openai/includes/gpt-v-typescript.md,console,1,68,foundry
articles/foundry-classic/openai/includes/gpt-v-typescript.md,typescript,72,90,foundry
articles/foundry-classic/openai/includes/gpt-v-typescript.md,json,10,167,foundry
articles/foundry-classic/openai/includes/gpt-v-typescript.md,shell,1,182,foundry
articles/foundry-classic/openai/includes/gpt-v-typescript.md,shell,1,188,foundry
articles/foundry-classic/openai/includes/gpt-v-typescript.md,shell,1,194,foundry
articles/foundry-classic/openai/includes/gpt-v-typescript.md,typescript,64,202,foundry
articles/foundry-classic/openai/includes/gpt-v-typescript.md,json,10,271,foundry
articles/foundry-classic/openai/includes/gpt-v-typescript.md,shell,1,286,foundry
articles/foundry-classic/openai/includes/gpt-v-typescript.md,shell,1,292,foundry
articles/foundry-classic/openai/includes/models-azure-direct-openai.md,cli,9,171,foundry
articles/foundry-classic/openai/includes/structured-outputs-dotnet.md,dotnetcli,2,18,foundry
articles/foundry-classic/openai/includes/structured-outputs-dotnet.md,csharp,67,27,foundry
articles/foundry-classic/openai/includes/structured-outputs-dotnet.md,csharp,63,99,foundry
articles/foundry-classic/openai/includes/structured-outputs-python.md,cmd,1,18,foundry
articles/foundry-classic/openai/includes/structured-outputs-python.md,python,31,24,foundry
articles/foundry-classic/openai/includes/structured-outputs-python.md,json,36,60,foundry
articles/foundry-classic/openai/includes/structured-outputs-python.md,cmd,1,103,foundry
articles/foundry-classic/openai/includes/structured-outputs-python.md,python,27,107,foundry
articles/foundry-classic/openai/includes/structured-outputs-python.md,json,36,139,foundry
articles/foundry-classic/openai/includes/structured-outputs-python.md,python,31,189,foundry
articles/foundry-classic/openai/includes/structured-outputs-python.md,python,28,225,foundry
articles/foundry-classic/openai/includes/text-to-speech-dotnet.md,shell,1,29,foundry
articles/foundry-classic/openai/includes/text-to-speech-dotnet.md,shell,1,35,foundry
articles/foundry-classic/openai/includes/text-to-speech-dotnet.md,console,1,41,foundry
articles/foundry-classic/openai/includes/text-to-speech-dotnet.md,console,1,47,foundry
articles/foundry-classic/openai/includes/text-to-speech-dotnet.md,console,1,53,foundry
articles/foundry-classic/openai/includes/text-to-speech-dotnet.md,csharp,1,67,foundry
articles/foundry-classic/openai/includes/text-to-speech-dotnet.md,csharp,1,73,foundry
articles/foundry-classic/openai/includes/text-to-speech-dotnet.md,csharp,24,85,foundry
articles/foundry-classic/openai/includes/text-to-speech-dotnet.md,dotnetcli,1,114,foundry
articles/foundry-classic/openai/includes/text-to-speech-javascript.md,shell,1,32,foundry
articles/foundry-classic/openai/includes/text-to-speech-javascript.md,shell,1,38,foundry
articles/foundry-classic/openai/includes/text-to-speech-javascript.md,console,1,44,foundry
articles/foundry-classic/openai/includes/text-to-speech-javascript.md,console,1,50,foundry
articles/foundry-classic/openai/includes/text-to-speech-javascript.md,javascript,54,67,foundry
articles/foundry-classic/openai/includes/text-to-speech-javascript.md,shell,1,126,foundry
articles/foundry-classic/openai/includes/text-to-speech-javascript.md,shell,1,132,foundry
articles/foundry-classic/openai/includes/text-to-speech-javascript.md,javascript,49,140,foundry
articles/foundry-classic/openai/includes/text-to-speech-javascript.md,shell,1,194,foundry
articles/foundry-classic/openai/includes/text-to-speech-rest.md,CMD,1,41,foundry
articles/foundry-classic/openai/includes/text-to-speech-rest.md,CMD,1,45,foundry
articles/foundry-classic/openai/includes/text-to-speech-rest.md,powershell,1,51,foundry
articles/foundry-classic/openai/includes/text-to-speech-rest.md,powershell,1,55,foundry
articles/foundry-classic/openai/includes/text-to-speech-rest.md,Bash,1,61,foundry
articles/foundry-classic/openai/includes/text-to-speech-rest.md,Bash,1,65,foundry
articles/foundry-classic/openai/includes/text-to-speech-rest.md,bash,8,74,foundry
articles/foundry-classic/openai/includes/text-to-speech-typescript.md,shell,1,33,foundry
articles/foundry-classic/openai/includes/text-to-speech-typescript.md,shell,1,40,foundry
articles/foundry-classic/openai/includes/text-to-speech-typescript.md,shell,1,46,foundry
articles/foundry-classic/openai/includes/text-to-speech-typescript.md,console,1,53,foundry
articles/foundry-classic/openai/includes/text-to-speech-typescript.md,console,1,59,foundry
articles/foundry-classic/openai/includes/text-to-speech-typescript.md,typescript,55,76,foundry
articles/foundry-classic/openai/includes/text-to-speech-typescript.md,json,10,138,foundry
articles/foundry-classic/openai/includes/text-to-speech-typescript.md,shell,1,153,foundry
articles/foundry-classic/openai/includes/text-to-speech-typescript.md,shell,1,159,foundry
articles/foundry-classic/openai/includes/text-to-speech-typescript.md,shell,1,165,foundry
articles/foundry-classic/openai/includes/text-to-speech-typescript.md,typescript,51,173,foundry
articles/foundry-classic/openai/includes/text-to-speech-typescript.md,json,10,231,foundry
articles/foundry-classic/openai/includes/text-to-speech-typescript.md,shell,1,246,foundry
articles/foundry-classic/openai/includes/text-to-speech-typescript.md,shell,1,252,foundry
articles/foundry-classic/openai/includes/video-generation-rest.md,shell,1,32,foundry
articles/foundry-classic/openai/includes/video-generation-rest.md,bash,2,40,foundry
articles/foundry-classic/openai/includes/video-generation-rest.md,bash,2,47,foundry
articles/foundry-classic/openai/includes/video-generation-rest.md,bash,2,54,foundry
articles/foundry-classic/openai/includes/video-generation-rest.md,console,1,68,foundry
articles/foundry-classic/openai/includes/video-generation-rest.md,console,1,76,foundry
articles/foundry-classic/openai/includes/video-generation-rest.md,python,19,106,foundry
articles/foundry-classic/openai/includes/video-generation-rest.md,python,17,131,foundry
articles/foundry-classic/openai/includes/video-generation-rest.md,python,41,156,foundry
articles/foundry-classic/openai/includes/video-generation-rest.md,python,72,212,foundry
articles/foundry-classic/openai/includes/video-generation-rest.md,python,72,299,foundry
articles/foundry-classic/openai/includes/video-generation-rest.md,shell,1,375,foundry
articles/foundry-classic/openai/includes/video-generation-rest.md,json,16,385,foundry
articles/foundry-classic/openai/includes/video-generation-rest.md,text,7,406,foundry
articles/foundry-classic/openai/includes/whisper-dotnet.md,shell,1,27,foundry
articles/foundry-classic/openai/includes/whisper-dotnet.md,shell,1,33,foundry
articles/foundry-classic/openai/includes/whisper-dotnet.md,console,1,39,foundry
articles/foundry-classic/openai/includes/whisper-dotnet.md,console,1,45,foundry
articles/foundry-classic/openai/includes/whisper-dotnet.md,console,1,51,foundry
articles/foundry-classic/openai/includes/whisper-dotnet.md,csharp,1,65,foundry
articles/foundry-classic/openai/includes/whisper-dotnet.md,csharp,1,71,foundry
articles/foundry-classic/openai/includes/whisper-dotnet.md,csharp,25,83,foundry
articles/foundry-classic/openai/includes/whisper-dotnet.md,dotnetcli,1,113,foundry
articles/foundry-classic/openai/includes/whisper-dotnet.md,text,3,128,foundry
articles/foundry-classic/openai/includes/whisper-javascript.md,shell,1,31,foundry
articles/foundry-classic/openai/includes/whisper-javascript.md,shell,1,37,foundry
articles/foundry-classic/openai/includes/whisper-javascript.md,console,1,43,foundry
articles/foundry-classic/openai/includes/whisper-javascript.md,console,1,49,foundry
articles/foundry-classic/openai/includes/whisper-javascript.md,javascript,41,66,foundry
articles/foundry-classic/openai/includes/whisper-javascript.md,shell,1,112,foundry
articles/foundry-classic/openai/includes/whisper-javascript.md,shell,1,118,foundry
articles/foundry-classic/openai/includes/whisper-javascript.md,javascript,36,126,foundry
articles/foundry-classic/openai/includes/whisper-javascript.md,shell,1,167,foundry
articles/foundry-classic/openai/includes/whisper-javascript.md,shell,1,173,foundry
articles/foundry-classic/openai/includes/whisper-javascript.md,json,1,184,foundry
articles/foundry-classic/openai/includes/whisper-powershell.md,CMD,1,41,foundry
articles/foundry-classic/openai/includes/whisper-powershell.md,CMD,1,45,foundry
articles/foundry-classic/openai/includes/whisper-powershell.md,powershell,1,51,foundry
articles/foundry-classic/openai/includes/whisper-powershell.md,powershell,1,55,foundry
articles/foundry-classic/openai/includes/whisper-powershell.md,Bash,1,61,foundry
articles/foundry-classic/openai/includes/whisper-powershell.md,Bash,1,65,foundry
articles/foundry-classic/openai/includes/whisper-powershell.md,powershell-interactive,20,74,foundry
articles/foundry-classic/openai/includes/whisper-powershell.md,text,1,104,foundry
articles/foundry-classic/openai/includes/whisper-python.md,CMD,1,43,foundry
articles/foundry-classic/openai/includes/whisper-python.md,CMD,1,47,foundry
articles/foundry-classic/openai/includes/whisper-python.md,powershell,1,53,foundry
articles/foundry-classic/openai/includes/whisper-python.md,powershell,1,57,foundry
articles/foundry-classic/openai/includes/whisper-python.md,Bash,1,63,foundry
articles/foundry-classic/openai/includes/whisper-python.md,Bash,1,67,foundry
articles/foundry-classic/openai/includes/whisper-python.md,Bash,1,85,foundry
articles/foundry-classic/openai/includes/whisper-python.md,powershell,2,93,foundry
articles/foundry-classic/openai/includes/whisper-python.md,Bash,2,100,foundry
articles/foundry-classic/openai/includes/whisper-python.md,console,1,111,foundry
articles/foundry-classic/openai/includes/whisper-python.md,console,1,119,foundry
articles/foundry-classic/openai/includes/whisper-python.md,python,18,133,foundry
articles/foundry-classic/openai/includes/whisper-python.md,python,22,156,foundry
articles/foundry-classic/openai/includes/whisper-python.md,python,1,185,foundry
articles/foundry-classic/openai/includes/whisper-python.md,python,1,201,foundry
articles/foundry-classic/openai/includes/whisper-rest.md,CMD,1,42,foundry
articles/foundry-classic/openai/includes/whisper-rest.md,CMD,1,46,foundry
articles/foundry-classic/openai/includes/whisper-rest.md,powershell,1,52,foundry
articles/foundry-classic/openai/includes/whisper-rest.md,powershell,1,56,foundry
articles/foundry-classic/openai/includes/whisper-rest.md,Bash,1,62,foundry
articles/foundry-classic/openai/includes/whisper-rest.md,Bash,1,66,foundry
articles/foundry-classic/openai/includes/whisper-rest.md,bash,4,75,foundry
articles/foundry-classic/openai/includes/whisper-rest.md,bash,1,84,foundry
articles/foundry-classic/openai/includes/whisper-rest.md,bash,1,100,foundry
articles/foundry-classic/openai/includes/whisper-typescript.md,shell,1,31,foundry
articles/foundry-classic/openai/includes/whisper-typescript.md,shell,1,37,foundry
articles/foundry-classic/openai/includes/whisper-typescript.md,shell,1,43,foundry
articles/foundry-classic/openai/includes/whisper-typescript.md,console,1,50,foundry
articles/foundry-classic/openai/includes/whisper-typescript.md,console,1,56,foundry
articles/foundry-classic/openai/includes/whisper-typescript.md,typescript,41,73,foundry
articles/foundry-classic/openai/includes/whisper-typescript.md,json,10,119,foundry
articles/foundry-classic/openai/includes/whisper-typescript.md,shell,1,134,foundry
articles/foundry-classic/openai/includes/whisper-typescript.md,shell,1,140,foundry
articles/foundry-classic/openai/includes/whisper-typescript.md,shell,1,146,foundry
articles/foundry-classic/openai/includes/whisper-typescript.md,typescript,36,155,foundry
articles/foundry-classic/openai/includes/whisper-typescript.md,json,10,196,foundry
articles/foundry-classic/openai/includes/whisper-typescript.md,shell,1,211,foundry
articles/foundry-classic/openai/includes/whisper-typescript.md,shell,1,217,foundry
articles/foundry-classic/openai/includes/whisper-typescript.md,json,1,229,foundry
articles/foundry-classic/openai/includes/language-overview/javascript.md,cmd,1,21,foundry
articles/foundry-classic/openai/includes/language-overview/javascript.md,cmd,1,29,foundry
articles/foundry-classic/openai/includes/language-overview/javascript.md,typescript,10,35,foundry
articles/foundry-classic/openai/includes/language-overview/javascript.md,typescript,6,54,foundry
articles/foundry-classic/openai/includes/language-overview/javascript.md,typescript,18,70,foundry
articles/foundry-classic/openai/includes/language-overview/javascript.md,typescript,22,93,foundry
articles/foundry-classic/openai/includes/language-overview/javascript.md,javascript,26,120,foundry
articles/foundry-classic/openai/includes/language-overview/javascript.md,typescript,28,153,foundry
articles/foundry-classic/openai/includes/language-overview/javascript.md,typescript,9,210,foundry
articles/foundry-classic/openai/includes/language-overview/python.md,cmd,1,24,foundry
articles/foundry-classic/openai/includes/language-overview/python.md,cmd,1,30,foundry
articles/foundry-classic/openai/includes/language-overview/python.md,python,11,43,foundry
articles/foundry-classic/openai/includes/language-overview/python.md,python,7,61,foundry
articles/foundry-classic/openai/includes/language-overview/python.md,python,3,80,foundry
articles/foundry-classic/openai/includes/language-overview/python.md,python,18,98,foundry
articles/foundry-classic/openai/includes/language-overview/python.md,python,14,123,foundry
articles/foundry-classic/openai/includes/language-overview/python.md,python,10,144,foundry
articles/foundry-classic/openai/includes/language-overview/python.md,json,68,161,foundry
articles/foundry-classic/openai/includes/language-overview/python.md,python,27,238,foundry
articles/foundry-classic/openai/includes/language-overview/python.md,python,23,272,foundry
articles/foundry-classic/openai/includes/language-overview/python.md,python,19,302,foundry
articles/foundry-classic/openai/includes/language-overview/python.md,markdown,46,328,foundry
articles/foundry-classic/openai/includes/language-overview/python.md,python,22,385,foundry
articles/foundry-classic/openai/includes/language-overview/python.md,python,18,412,foundry
articles/foundry-classic/openai/includes/language-overview/python.md,python,13,435,foundry
articles/foundry-classic/openai/includes/language-overview/python.md,json,74,453,foundry
articles/foundry-classic/openai/includes/language-overview/python.md,python,24,536,foundry
articles/foundry-classic/openai/includes/language-overview/python.md,python,20,565,foundry
articles/foundry-classic/openai/includes/language-overview/python.md,python,16,590,foundry
articles/foundry-classic/openai/includes/language-overview/python.md,text,1,611,foundry
articles/foundry-classic/openai/includes/language-overview/python.md,python,33,621,foundry
articles/foundry-classic/openai/includes/language-overview/python.md,python,28,659,foundry
articles/foundry-classic/openai/includes/language-overview/python.md,python,24,692,foundry
articles/foundry-classic/openai/includes/language-overview/python.md,json,79,721,foundry
articles/foundry-classic/openai/includes/language-overview/python.md,python,12,815,foundry
articles/foundry-classic/openai/includes/language-overview/python.md,python,9,832,foundry
articles/foundry-classic/openai/includes/language-overview/python.md,,1,848,foundry
articles/foundry-classic/openai/includes/language-overview/python.md,python,19,860,foundry
articles/foundry-classic/openai/includes/language-overview/python.md,python,2,899,foundry
articles/foundry-classic/openai/includes/language-overview/python.md,python,6,915,foundry
articles/foundry-classic/openai/includes/language-overview/python.md,python,11,924,foundry
articles/foundry-classic/openai/includes/batch/batch-python.md,cmd,1,27,foundry
articles/foundry-classic/openai/includes/batch/batch-python.md,JSONL,3,41,foundry
articles/foundry-classic/openai/includes/batch/batch-python.md,JSONL,1,51,foundry
articles/foundry-classic/openai/includes/batch/batch-python.md,JSONL,3,59,foundry
articles/foundry-classic/openai/includes/batch/batch-python.md,JSONL,1,67,foundry
articles/foundry-classic/openai/includes/batch/batch-python.md,JSONL,3,78,foundry
articles/foundry-classic/openai/includes/batch/batch-python.md,JSONL,1,88,foundry
articles/foundry-classic/openai/includes/batch/batch-python.md,JSONL,1,96,foundry
articles/foundry-classic/openai/includes/batch/batch-python.md,JSONL,1,103,foundry
articles/foundry-classic/openai/includes/batch/batch-python.md,python,28,128,foundry
articles/foundry-classic/openai/includes/batch/batch-python.md,python,22,163,foundry
articles/foundry-classic/openai/includes/batch/batch-python.md,json,12,194,foundry
articles/foundry-classic/openai/includes/batch/batch-python.md,python,14,215,foundry
articles/foundry-classic/openai/includes/batch/batch-python.md,json,26,237,foundry
articles/foundry-classic/openai/includes/batch/batch-python.md,Python,13,272,foundry
articles/foundry-classic/openai/includes/batch/batch-python.md,output,9,290,foundry
articles/foundry-classic/openai/includes/batch/batch-python.md,python,1,317,foundry
articles/foundry-classic/openai/includes/batch/batch-python.md,json,26,323,foundry
articles/foundry-classic/openai/includes/batch/batch-python.md,python,15,356,foundry
articles/foundry-classic/openai/includes/batch/batch-python.md,json,76,380,foundry
articles/foundry-classic/openai/includes/batch/batch-python.md,json,73,461,foundry
articles/foundry-classic/openai/includes/batch/batch-python.md,python,1,544,foundry
articles/foundry-classic/openai/includes/batch/batch-python.md,python,1,552,foundry
articles/foundry-classic/openai/includes/batch/batch-python.md,python,8,560,foundry
articles/foundry-classic/openai/includes/batch/batch-python.md,python,58,579,foundry
articles/foundry-classic/openai/includes/batch/batch-python.md,python,59,642,foundry
articles/foundry-classic/openai/includes/batch/batch-python.md,output,59,708,foundry
articles/foundry-classic/openai/includes/batch/batch-python.md,python,42,807,foundry
articles/foundry-classic/openai/includes/batch/batch-python.md,console,34,854,foundry
articles/foundry-classic/openai/includes/batch/batch-rest.md,JSONL,3,30,foundry
articles/foundry-classic/openai/includes/batch/batch-rest.md,JSONL,1,40,foundry
articles/foundry-classic/openai/includes/batch/batch-rest.md,JSONL,3,48,foundry
articles/foundry-classic/openai/includes/batch/batch-rest.md,JSONL,1,56,foundry
articles/foundry-classic/openai/includes/batch/batch-rest.md,JSONL,3,67,foundry
articles/foundry-classic/openai/includes/batch/batch-rest.md,JSONL,1,77,foundry
articles/foundry-classic/openai/includes/batch/batch-rest.md,JSONL,1,85,foundry
articles/foundry-classic/openai/includes/batch/batch-rest.md,JSONL,1,92,foundry
articles/foundry-classic/openai/includes/batch/batch-rest.md,http,8,119,foundry
articles/foundry-classic/openai/includes/batch/batch-rest.md,json,11,138,foundry
articles/foundry-classic/openai/includes/batch/batch-rest.md,http,2,157,foundry
articles/foundry-classic/openai/includes/batch/batch-rest.md,json,11,164,foundry
articles/foundry-classic/openai/includes/batch/batch-rest.md,http,12,182,foundry
articles/foundry-classic/openai/includes/batch/batch-rest.md,json,26,204,foundry
articles/foundry-classic/openai/includes/batch/batch-rest.md,http,2,237,foundry
articles/foundry-classic/openai/includes/batch/batch-rest.md,json,26,244,foundry
articles/foundry-classic/openai/includes/batch/batch-rest.md,http,2,289,foundry
articles/foundry-classic/openai/includes/batch/batch-rest.md,http,2,300,foundry
articles/foundry-classic/openai/includes/batch/batch-rest.md,http,2,309,foundry
articles/foundry-classic/openai/includes/batch/batch-rest.md,http,2,322,foundry
articles/foundry-classic/openai/includes/batch/batch-studio.md,JSONL,3,29,foundry
articles/foundry-classic/openai/includes/batch/batch-studio.md,JSONL,1,39,foundry
articles/foundry-classic/openai/includes/batch/batch-studio.md,JSONL,3,47,foundry
articles/foundry-classic/openai/includes/batch/batch-studio.md,JSONL,1,55,foundry
articles/foundry-classic/openai/includes/batch/batch-studio.md,JSONL,3,65,foundry
articles/foundry-classic/openai/includes/batch/batch-studio.md,JSONL,1,75,foundry
articles/foundry-classic/openai/includes/batch/batch-studio.md,JSONL,1,83,foundry
articles/foundry-classic/openai/includes/batch/batch-studio.md,JSONL,1,90,foundry
articles/foundry-classic/openai/how-to/assistant-functions.md,python,27,45,foundry
articles/foundry-classic/openai/how-to/assistant-functions.md,console,21,80,foundry
articles/foundry-classic/openai/how-to/assistant-functions.md,json,22,110,foundry
articles/foundry-classic/openai/how-to/assistant-functions.md,python,40,141,foundry
articles/foundry-classic/openai/how-to/assistant-functions.md,console,9,188,foundry
articles/foundry-classic/openai/how-to/assistant.md,Python,25,90,foundry
articles/foundry-classic/openai/how-to/assistant.md,python,1,126,foundry
articles/foundry-classic/openai/how-to/assistant.md,json,16,130,foundry
articles/foundry-classic/openai/how-to/assistant.md,python,3,153,foundry
articles/foundry-classic/openai/how-to/assistant.md,output,1,159,foundry
articles/foundry-classic/openai/how-to/assistant.md,python,6,167,foundry
articles/foundry-classic/openai/how-to/assistant.md,python,2,178,foundry
articles/foundry-classic/openai/how-to/assistant.md,json,28,183,foundry
articles/foundry-classic/openai/how-to/assistant.md,python,5,216,foundry
articles/foundry-classic/openai/how-to/assistant.md,python,8,228,foundry
articles/foundry-classic/openai/how-to/assistant.md,output,1,239,foundry
articles/foundry-classic/openai/how-to/assistant.md,python,22,245,foundry
articles/foundry-classic/openai/how-to/assistant.md,python,5,276,foundry
articles/foundry-classic/openai/how-to/assistant.md,json,74,284,foundry
articles/foundry-classic/openai/how-to/assistant.md,python,4,365,foundry
articles/foundry-classic/openai/how-to/assistant.md,python,3,374,foundry
articles/foundry-classic/openai/how-to/assistant.md,python,5,382,foundry
articles/foundry-classic/openai/how-to/assistant.md,python,6,396,foundry
articles/foundry-classic/openai/how-to/assistant.md,python,15,407,foundry
articles/foundry-classic/openai/how-to/assistant.md,output,1,425,foundry
articles/foundry-classic/openai/how-to/assistant.md,python,5,431,foundry
articles/foundry-classic/openai/how-to/assistant.md,json,114,439,foundry
articles/foundry-classic/openai/how-to/assistant.md,python,3,558,foundry
articles/foundry-classic/openai/how-to/assistant.md,python,14,566,foundry
articles/foundry-classic/openai/how-to/assistant.md,python,21,587,foundry
articles/foundry-classic/openai/how-to/assistant.md,output,1,611,foundry
articles/foundry-classic/openai/how-to/assistant.md,python,5,615,foundry
articles/foundry-classic/openai/how-to/assistant.md,json,200,623,foundry
articles/foundry-classic/openai/how-to/assistant.md,python,11,828,foundry
articles/foundry-classic/openai/how-to/assistant.md,Python,37,865,foundry
articles/foundry-classic/openai/how-to/batch-blob-storage.md,json,3,89,foundry
articles/foundry-classic/openai/how-to/batch-blob-storage.md,python,31,112,foundry
articles/foundry-classic/openai/how-to/batch-blob-storage.md,HTTP,12,148,foundry
articles/foundry-classic/openai/how-to/batch-blob-storage.md,json,29,167,foundry
